상품번호,계정,판매자코드,상품명,광고비,광고전환ROAS%,실매출,실ROAS%,클릭
4405460192,rejoice666,WAB94A0,사계절 무지 스판 쇼파 소파 커버 패드 카우치 4인,12551,377.4,44611,355.4,21
4060092084,tmxkqlwus,W9E9E4D,테프론 베이킹시트 브라운 31cm x 41cm 10,1001,4837.2,44559,4451.4,1
4613175694,rejoice666,WFGF6F3,에이스 승화전사 싸인펜,3542,1330.3,44494,1256.2,6
4346029425,dlwodb999,LCE_MX_L1057600_00,크리넥스 프리미엄 안심 3겹 키친타올 120매x4+,5720,851.0,44428,776.7,6
4620543840,dlwodb888,W9C89AC,미니 로또 룰렛 기계 추첨 게임기 로또번호 추첨기,1617,729.1,44389,2745.1,3
4252189129,dlwodbs444,LCE_SX_L6586022,여자 5켤레 중목양말 흰색 CD287/여자양말/학생,1716,3071.7,44369,2585.6,4
4369119016,dlwodbs222,W8B826D,씽크대렌치 수리 교체 호스 욕실 화장실 수전렌치 씽,5027,856.2,44244,880.1,10
3471008633,rejoice567,WA6DA44,타요 구조헬기 에어 작동 비행기 헬리콥터,1067,4392.7,44176,4140.2,1
4612434749,rejoice999,WBF01D5,스폰지면봉 구강청결 스펀지칫솔 노인 환자 가글 50,2541,1835.5,44076,1734.6,7
4612445319,rejoice987,WE3B0E2,붙이는블라인드 베란다 주방 창문햇빛가리개 미니셀프,13211,214.1,43903,332.3,23
4305013232,dlwodb000,LCE_MX_L0116028_00,분수게임 쉐어로/분수게임/카드게임/보드게임/퍼즐/놀,3113,1530.7,43885,1409.7,3
4376331953,dlwodb888,WF5492E,셀프 칠순 고희연 생신 현수막 제작 부모님 풍선 세,3377,1377.0,43855,1298.6,7
4253220664,rejoice222,WC1541A,대진코스탈 세단기용파지비닐 대 1갑,2211,2060.6,43492,1967.1,3
4626136014,rejoice222,W7F2ED0,원형 티 테이블 책상 화분 거실 간이 탁자 그레이 ,990,4696.0,43486,4392.5,2
4354666564,dlwodb999,LCE_MX_L7402437_00,양조식초(오뚜기 15L)/업소용식초/가정용식초/식당,4554,1022.8,43464,954.4,4
4338870438,rejoice222,W7B1E1D,홀라 차렵이불 S 침대이불 침구,2552,1799.8,43359,1699.0,6
4213464571,tmxkql111,LCE_SX_L0200802_00,베이킹 앙금 완두배기 2kg/제과제빵/떡만들기/재료,264,17549.2,43347,16419.3,1
4144894971,rejoice987,WC023B1,다우니 실내건조 겸용 세탁세제 1.9L -O,1210,3709.1,43343,3582.1,2
4463458064,rejoice999,WA82637,대형차 화물차 보조등 차폭등24V LED 시그널 노,2893,2097.8,43260,1495.3,6
4175748128,rejoice321,LCE_SX_L3158195,베르 사이드테이블 3color 61cm C커브 모던,990,4737.4,43243,4368.0,2
3513678308,rejoice678,W5BA95E,스텐식기건조대 3단 식기건조대 스텐 그릇 물받이 수,1089,4303.9,43239,3970.5,2
3866538027,dlwodbs666,W5BA194,IRIVER CL RCHAT 게이밍 헤드셋 화이트 ,550,8647.3,43179,7850.7,1
4319502802,rejoice911,LCE_MX_L6679797_00,포스트잇 플래그 알뜰팩 683-9KN-10/점착메모,935,5440.6,43128,4612.6,1
4402811323,dlwodbs666,W9C47AE,조미료 CJ 백설 쇠고기 다시다 1kg,4356,1085.2,43109,989.6,11
4612494040,rejoice567,W186427,일본정품 켄트 칫솔 KENT 초극세사 칫솔 1P,3652,276.8,43086,1179.8,10
4284765207,tmxkql222,LCE_MX_L2792813,넥스원 HIGHEND 프로페셔널 게이밍 마우스 S3,21021,216.1,43042,204.8,18
4144470336,dlwodbs666,WF53728,30.공룡 레일카 240pcs 조립 트랙 위를 달리,924,4991.3,43024,4656.3,3
4547345157,rejoice234,LCE_MX_L9776496_00,무궁화 하얀비누 230g x 10개/빨래/비누/다용,14322,312.8,42949,299.9,11
4324382570,rejoice911,LCE_MX_L6171204_00,오뚜기 황도캔 800g/과일/간식/식품/간편/과일슬,23023,220.7,42907,186.4,29
4626131957,rejoice222,WBB8138,산도깨비 멤브렌 10개 묶음 /    ,440,11459.1,42873,9743.9,1
4376342845,rejoice444,W964C3E,키밍 라이트 스탠드 가방 케이스 대용량 삼각대 수납,2321,1863.9,42766,1842.6,5
4369711601,rejoice999,WBB5FB3,스파크 9.5kg,2541,1739.5,42738,1681.9,3
4220932622,tmxkql111,LCE_MX_L5552730,해리스 디퓨저세트(3in 1세트) 4가지 향 선택가,2893,1580.0,42717,1476.6,2
3869160594,dlwodbs666,W239685,타이어게이지 90 -바람넣기 공기주입 공기압체크 타,495,9937.4,42695,8625.3,1
4361125555,rejoice794,LCE_SX_L3692808_00,승원상사 차량 자동차 세차용 대형 스펀지 3개/유성,572,8104.9,42492,7428.7,1
4164301705,rejoice999,W7310F3,베뉴 크롬 도어 캐치 몰딩 도어가드 튜닝 손잡이 덮,1496,2999.3,42436,2836.6,3
3377047062,rejoice222,W7894F9,BN 필립스 NT 1605 코털제 거기 건전 지식 ,495,8662.6,42420,8569.7,1
4496089047,dlwodb777,LCE_MX_L0121312,치약 짜개 양치컵 칫솔 면도기 치솔 걸이 거치대 꽂,16599,297.2,42289,254.8,16
4059835238,rejoice444,W4597A7,연고곽 20g 100개 X 2개 약국용품 대용량연고,1034,4316.2,42228,4083.9,2
4182930535,dlrmsgh012,LCE_MX_L1086401_00,1+1 오투아이마스크 수면안대 암막 숙면 눈가리개/,18843,250.4,42083,223.3,13
4376576363,dlwoddbs55,LCE_MX_L6893770,튼튼한 대형견 와이어 리드줄 6mm 3m 목줄 산책,14146,295.2,41936,296.5,18
4439626466,dlwodb000,LCE_MX_L2270373_00,아이워너 안전 야구공(KS-010RS) 12개입/구,660,7454.5,41664,6312.7,1
4385634403,rejoice794,LCE_SX_L6129026_03,(흡착식 | 12v) 차량용 듀얼 선풍기 스탠드 흡,1100,3910.9,41618,3783.5,2
4637638199,dlwodb888,WFJ60LE,생활비 월간 용돈 포켓 달력 가계부 저축 영수증 파,3300,1596.4,41511,1257.9,5
2786191900,rejoice666,W8BF27C,키친 아트 스텐 냄비 세트 찌개 국 라면 2종 주방,1265,3461.7,41497,3280.4,2
4357154782,dlwodb888,WB9651C,무쇠 직화냄비 28CM 직화구이 군고구마 군밤 군옥,2508,1922.2,41494,1654.5,5
4376363228,rejoice444,W6AECE8,3색 LED 백라이트 게이밍 키보드 / 19키 동시,935,4473.8,41465,4434.8,3
4405522797,rejoice678,WFFXUQS,웰크리 햇살품은 해바라기유 500ml 2P,2068,1971.0,41448,2004.3,5
4172022823,rejoice234,LCE_MX_L4271958_00,빛반사 안전 삼각대 1개/알림판/차량용/신호등/안전,7315,602.6,41445,566.6,6
4385612545,rejoice794,LCE_SX_L3075807_01,(콤팩트(3+1)작은헤드) 시스테마 클리닉 칫솔 3,5808,755.5,41432,713.4,12
4369083321,rejoice999,WB8A4B3,PVC커터 스테인리스파이프커터 SM-S30 동파이프,1254,3480.9,41375,3299.4,2
3869234582,dlwodbs666,W7F45E3,제네시스GV80 소가죽 8버튼 스마트키 홀더 스마트,2244,2336.0,41321,1841.4,5
4376359408,dlwodb888,WBAD39B,현대 베뉴 매입2구 콘센트 전기매립 콘센트 5개세트,550,7923.6,41214,7493.5,1
4376356575,rejoice444,W7D60D0,골프 손목 가드 코킹 유도 연습기 스윙 자세 연습,440,10109.1,41209,9365.7,1
4059359058,rejoice999,W401BDF,co우르오스 스킨워시 500ml 페이스 바디 샤워 ,1210,3509.9,41198,3404.8,2
3692455052,rejoice567,W96AD9E,수퍼타이 액체세제 대용량 업소용 14L 식당용 가정,253,17996.0,41197,16283.4,1
4193337008,rejoice794,LCE_SX_L5464861,국산 모포 담요 병원 학교 요양 간호 간병 차량 중,495,9901.0,41168,8316.8,1
4221172605,tmxkql111,LCE_MX_L3245064,LD-316 2중무릎벨트(1p)/무릅보호대/무릎벨트,4818,904.9,41012,851.2,4
4637521644,rejoice222,W6DA290,LED 롱거라이트 3P 리모컨 세트 무드등 붙이는조,1804,2756.1,41011,2273.3,3
2998070363,rejoice222,W89A24C,닌텐도 멀티 충전 독 6 in 1 ,1848,2336.6,40966,2216.8,4
4369078468,dlwodb111,W91EFA2,만들기재료 - 결승테이프(폭3cm) 달리기테이프 육,946,4942.9,40948,4328.5,2
4620547285,dlwodb888,W8673EA,키밍 찍찍이 암막 커튼 창문커텐 무타공 부착식,4312,1367.8,40897,948.4,7
4058979376,rejoice444,W9066C4,OH 차량용 다용도 노트북 받침대,385,11685.7,40840,10607.8,1
3513399182,rejoice678,WB6DA7B,식자재 요리구 해찬들 재래식 된장 6.5kg,1287,3677.5,40801,3170.2,4
4369651781,rejoice222,WE1ABE9,좋은느낌 입는 오버나이트 대형 4개 x 6팩,1012,4060.3,40791,4030.7,2
4637659176,dlwodb888,WE410D8,티-어랑 귀지압패치 FDA승인 의료용점착제 수지침,3707,1241.4,40656,1096.7,11
4376388188,dlwodb888,W9DE70F,퓨리엔 KF94새부리형마스크 2D 대형 블랙 100,1320,3168.9,40628,3077.9,2
4369080119,rejoice666,WF2D8C9,휴대용파티션 S 책상가림막 독서실칸막이 방음 가림판,2013,2333.3,40515,2012.7,4
4361195417,rejoice321,LCE_SX_L2063663_00,쉐프 대용량 이중지퍼백 80매 대형 25x 30cm,627,6955.3,40510,6460.9,1
4620553197,dlwodb888,W952AFC,베베숲 아기물티슈 프리미어 70매 캡형 6입,2772,1826.1,40504,1461.2,6
4376661890,dlwoddbs55,LCE_SX_L8152205,테이팩스 요리용 작업용 니트릴장갑 100매 블랙/장,495,4523.2,40493,8180.4,1
4306770909,dlwodbs222,W287CCE,9000L 현관문 손잡이 문고리 실린더 방화문 교체,8140,530.5,40466,497.1,8
4626134166,rejoice222,WA08593,3M 낙진 제거제 크리너 클레이 PN38070 먼지,1166,3682.7,40437,3468.0,3
4152762903,rejoice234,LCE_MX_L6939255_00,폼텍)수신자주소용라벨(LS-3107 100매)/스티,4015,1174.1,40363,1005.3,3
4519173162,dlwodb999,LCE_SX_L8676410_00,페이퍼 DIY 메모지 흰색/명함/단어카드/도장/쿠폰,1573,1483.8,40326,2563.6,4
4195516144,dlwodb888,WDB5079,큰숫자 무소음 대형 벽시계 인테리어용품 화이트 40,605,6996.7,40227,6649.1,1
4405499662,rejoice222,WF977B1,오성 예초기 작업용 무릎 보호대 OSC 962S,605,6990.1,40192,6643.3,1
4376375834,dlwodb888,WAB097B,강력한 최강 쥐덫 쥐포수 2트랩 10팩,495,8824.2,40094,8099.8,1
4060650722,dlwodb777,WC0A8D6,높이조절 전자 피아노 의자 접이식 버스킹 의자,1100,3828.2,40035,3639.5,2
4294050339,tmxkql222,LCE_MX_L4977955,다용도수납함소품정리함리모콘꽂이연필통펜꽃이/필기구정리,7073,600.2,40011,565.7,7
4330333624,rejoice794,LCE_MX_L8619267_00,(KIMOS)멀티 물호스 세트20M 호스 분사기 연,1353,3179.6,39997,2956.2,1
4438178693,dlwodb999,LCE_SX_L5323456_00,사찌하타 만년투표용및 선거 스탬프도장/투표/용지/도,506,8403.2,39972,7899.6,1
4393431148,dlwodbs333,LCE_SX_L9544523_03,(투명 | 26인치)투명 캐리어 방수 보호 커버 L,495,8658.6,39956,8071.9,1
4637528902,rejoice567,W3A8043,예쁜일회용도시락 5p 용기 19x15 1회용 도시락,1199,3751.5,39832,3322.1,2
4386154286,tmxkql222,LCE_SX_L3756047,신발 방수 커버 방수장화 덧신 장마 비닐 비오는날/,847,2266.8,39828,4702.2,2
4376369369,rejoice444,W520A36,470ml 무지종이컵+화이트뚜껑 X 200개 컵세트,550,7436.4,39801,7236.5,1
4376382522,dlwodb888,WA463FC,국내산 여름 엠보싱 소파패드 2인용/3인용/4인용,2827,1479.7,39792,1407.6,6
4620542440,dlwodb888,WEB07A1,아쿠아매직 물속 친구들 플레이SET,660,7924.2,39751,6022.9,1
4376845648,dlwoddbs55,LCE_SX_L6115593_00,MIYONI 미요니 라마 인형-20cm/동물/봉제/,550,7716.4,39692,7216.7,1
4384915765,dlwodb888,W96FB61,고소한 파마산치즈 227g,7656,539.2,39532,516.4,17
4330349625,dlrmsgh012,LCE_MX_L8558766_00,추억의 건빵 155g X 10봉/추억의건빵/주전부리,17105,248.9,39515,231.0,15
4059197890,rejoice999,W8A9AA3,쿠치나 천연 미네랄 소금 강력세정 바질 주방세제2.,165,26315.2,39447,23907.3,1
4060174890,dlwodbs222,WD328C3,맥스틸 무선 키보드 마우스 세트 키스킨포함,1573,2518.1,39445,2507.6,4
3421346822,rejoice987,WC6331C,롯데 현미참 두유 오리지널 250ml X 24개입 ,1661,2493.7,39435,2374.2,7
4376350017,rejoice444,W8CE7EE,세타필 모이스춰라이징 크림 550g,1595,2536.7,39409,2470.8,3
4637542817,rejoice999,WFHS4LI,깨끗한 새 신문지 포장 완충용 다용도 포장지 6kg,5060,898.8,39267,776.0,11
4620541980,dlwodb888,W1C0E1F,휴대용 커피그라인더 미니핸드밀 원두분쇄 커피분쇄기,1320,3907.6,39204,2970.0,2
4489969726,dlwodb111,WCB4175,책상 데스크 가리개 커튼 가림막 블라인드,924,3006.5,39137,4235.6,2
4422663089,rejoice794,LCE_MX_L0825100_00,투명 아크릴 꽃통(사각-소) 14x23cm 투명 휴,3333,1364.5,39127,1173.9,5
4481139867,dlwodb999,LCE_MX_L0896165_00,매립형 무키 컵핸들 잠금장치 HS-160/보호/고리,1815,2287.1,39103,2154.4,3
4637528557,rejoice567,WFFIQM2,질식 재해 경고 표지 450 600mm 스티커 유해,550,8192.7,39002,7091.3,1
3513541643,rejoice678,W744B96,사탕수수원당 비정제원당 설탕 피비에스 PBS 10k,5885,760.7,38999,662.7,6
4315536224,rejoice911,LCE_MX_L3064539,스테인리스 손가락 보호 안전자 L형 60cm/디자인,4620,979.0,38999,844.1,3
4376389733,dlwodb888,W9C9229,잠금쇠 모음 잠금장치 CUBICLE 화장실 칸막이 ,583,7010.3,38956,6682.0,1
4495979897,dlwodb777,LCE_SX_L7584705_00,자동설정 삼성 에어콘 냉난방기 리모콘/전원/스위치/,7469,727.8,38877,520.5,8
4174485288,rejoice321,LCE_MX_L1373547,(가디언블루) 무타공 핸드타월케이스 타올케이스/핸드,20504,211.3,38871,189.6,16
3591331604,rejoice666,WAD1B9E,다용도 텅스텐 카바이드 블랙 만능드릴비트 7PCS ,1661,2337.7,38735,2332.0,4
4401771005,tmxkql111,LCE_MX_L8025831_00,OTOS 용접면 W-82 (수동형) 얼굴보호/투명/,3850,1062.9,38700,1005.2,4
4384920437,dlwodb888,W85B9CA,커클랜드 구연산칼슘 마그네슘 아연1586.2mg x,8151,497.6,38687,474.6,17
4632871103,rejoice794,LCE_SX_L6772954_00,갤럭시탭S10 플러스 강화유리 보호필름/태블릿/PC,1023,1784.9,38672,3780.3,2
4637522823,rejoice999,WB682DE,주방 발매트 싱크대 발판 부엌 바닥 욕실 PVC 러,649,6865.9,38667,5957.9,1
3348109332,rejoice666,WB87FEC,농심 육개장 사발면 86g 24 컵라면 얼큰 개운한,385,10519.5,38635,10035.1,1
4361147960,rejoice794,LCE_SX_L5745023,안경 썬글라스 체인줄 걸이 안경줄 빈티지 마스크줄/,9383,206.8,38600,411.4,18
4197135738,rejoice794,LCE_MX_L6250393_00,위베어베어스 시팅 케이크 그리즐리/애착/인형/곰인형,11902,384.1,38597,324.3,11
4463464100,rejoice666,W5F03C1,NA-100D 무선차임벨 건전지 별매,660,7680.3,38530,5837.9,1
4496185430,dlwodb777,LCE_MX_L4100198,프리미엄 클래식 파스텔 튜브 수영 물놀이 성인용튜브,1232,3277.6,38529,3127.4,2
4386125753,dlwodbs444,LCE_SX_L5599422_00,변신 자동차 로봇 장난감 또봇V 미니 파워로더/장남,3366,1211.2,38469,1142.9,7
4286013275,tmxkql222,LCE_MX_L7403914,WD-3000 문손잡이 문고리 방문 화장실 방 현관,5687,779.0,38385,675.0,5
4637530203,dlwodb111,WFHFFYE,부직포 먼지떨이 일회용 청소용품 실내 청소,550,8018.2,38367,6975.8,1
4599701019,dlwodb111,W6A541D,AJ-20032 도롱이 등판삼각망사 일상생활 작업복,550,9383.6,38311,6965.6,1
4324968677,rejoice911,LCE_MX_L0326342_00,A4 소형 문서 재단기 제단기 종이 컷팅 절단기 책,3234,1239.6,38279,1183.6,3
4365521237,dlwodbs222,WBAE3AD,마몽드 모이스처 에멀젼 로션 320ml - O 스킨,770,5205.2,38269,4970.0,2
4361552203,rejoice911,LCE_MX_L8819195_00,네오텍스 25cm 일반 옐로우 라운드 풍선 100개,3916,930.5,38242,976.6,5
3513518896,rejoice678,W689EC9,오뚜기진라면 순한라면 2종세트 20봉 순한너구리,1199,3339.4,38234,3188.8,2
4376364130,dlwodb888,WB70BF0,고운입자파우더타입 정교한눈썹 아이브로우 팩트 02호,550,7269.1,38182,6942.2,2
4445320443,dlwodbs444,LCE_SX_L1126447_00,컬렉션박스 (중) (랜덤발송)/플라스틱/정리함/수납,539,7554.7,38124,7073.1,1
4142542621,rejoice567,WE7089B,셀메이드 아누카사과맥주효모비오틴플러스 1병,363,10961.4,38017,10473.0,1
4713985172,dlwodbs333,WEBDCC0,츄파츄 요양원 환자용 성인용 미끄럼방지 양말 205,1771,1085.3,38002,2145.8,5
4438043957,dlrmsgh012,LCE_SX_L0322526_00,3M 프리미엄 스티커크리너 PIC10/스티커제거제/,506,8087.0,38000,7509.9,1
4713986057,rejoice794,WEB2068,갤럭시핏3 밀레니즈루프 스트랩 메탈밴드 R390,990,1069.7,37908,3829.1,10
3695453155,rejoice678,W897B39,인양 입체형 다리미판 좌식다리미판 인체형 입체바디,6215,638.1,37904,609.9,7
4496219150,dlwodb777,LCE_SX_L7880441_00,부광약품 시린메드 검케어 민트 치약 +30g/구취/,2563,1525.6,37898,1478.7,5
4376567780,dlwoddbs55,LCE_SX_L9895102_05,(1호) b08 로에보 로얄 컬링 헤어브러쉬/스타일,495,7947.5,37850,7646.5,1
4369158159,rejoice999,WC528D5,카드놀이 사다리 게임 디럭스 어린이 보드게임 스터 ,550,7198.2,37843,6880.5,1
4376345075,rejoice444,W931A6D,뉴트리나 건강백서 건강한 관절 2kg,2277,1733.9,37747,1657.8,5
4346014649,dlwodb999,LCE_SX_L4762671,성경책 미니어처 (3color)/장식품/개업선물/엔,319,12470.2,37728,11827.0,1
4376914132,dlwoddbs55,LCE_MX_L1037699,(돌돌이)도르도테이프크리너160핸들(화이트)+리필3,2706,695.1,37711,1393.6,3
4463468187,dlwodb111,WB11953,IS-M 키친아트 일회용 수세미 60매-PP,550,9007.3,37658,6846.9,1
4059394173,rejoice999,W72E830,USB 3.0 TO HDMI 컨버터 외장그래픽카드 ,2849,1320.8,37643,1321.3,3
4394505556,dlwodbs333,LCE_MX_L3075847_00,참그린 주방세제 기름기뽀드득 500g 3개입/향균/,4334,420.2,37631,868.3,4
4460791146,rejoice444,WFGCXTJ,스카트 살균 소독티슈 60매 x 8개,385,10132.5,37618,9770.9,1
4361237566,rejoice321,LCE_MX_L0567750_00,333큐브 큐브퍼즐 미니큐브 퍼즐큐브 좋은 고급 큐,2024,2076.6,37596,1857.5,5
4637524586,rejoice567,WA6570A,니트릴위생장갑 100P 화이트,561,7764.7,37596,6701.6,1
4489970388,dlwodb111,WE6173E,암막커튼 거실 현관중문 방한 아이방방음 우풍차단 봉,946,2045.5,37572,3971.7,2
4463453106,rejoice222,WA9C5E5,마이크커버 100p,660,2543.9,37556,5690.3,1
4496022322,dlwodb777,LCE_SX_L0680498,히카리 스텐 등산 캠핑 야외용 보온 보냉병 720m,1067,3688.8,37543,3518.6,2
4525938151,dlwodbs666,WC9437A,사업용 대형 선풍기 안전망 60-65cm 대형 보호,1067,1079.7,37525,3516.9,3
4637544574,rejoice987,WFHY2EC,국산 작업 방석 의자 쿠션 농사 밭일 호미 허리 중,1815,2391.7,37464,2064.1,4
4614599611,dlwodbs444,LCE_MX_L8615038_00,아이워너 마사지 폼롤러 33cm 리비에라블루/스포츠,7271,542.7,37440,514.9,5
4637540229,rejoice999,WBE765F,KF94 에어캅 새부리형 황사방역 마스크 1매x50,2640,1716.7,37430,1417.8,6
4058966972,rejoice444,W83DEF2,S.삼성 갤럭시북 플렉스 NT950QCG-X58SL,2277,1641.6,37415,1643.2,4
4206462010,rejoice222,WA00CD9,공간분리 바란스 가리개 가림막커튼 미니커튼 바란스 ,4367,893.1,37330,854.8,9
4385620846,rejoice794,LCE_SX_L0207517_00,묵 젤리 양갱 한천분말 100g/베이킹/만들기/재료,1859,2363.1,37209,2001.6,4
4405525516,rejoice678,WFG9S96,자동 물빠짐 접이식 강아지욕조/애견욕조,2090,1856.5,37156,1777.8,4
3869115962,dlwodbs666,W0C1AB6,한율 어린쑥 수분진정 플루이드125ml 에멀젼 로션,1408,3326.7,37145,2638.1,5
4612445320,rejoice987,WB3DBED,제주 삼다영귤티 20T 오설록,935,2808.6,37137,3971.9,2
4620542316,dlwodb888,WB3DBED,제주 삼다영귤티 20T 오설록,1837,911.3,37137,2021.6,3
4405499349,rejoice222,WD717D3,통기성 발편한 운동화 스포츠 러닝화 달리기 신발,9702,424.0,37070,382.1,29
4376368188,rejoice444,W55972F,루벤스붓 조리붓 빵브러쉬 조리용솔-3호,748,5173.8,37069,4955.7,1
4525938459,dlwodbs666,WBDFF3D,자동차 사계절 등받이 쿠션 사무실 의자 허리 받침대,3311,527.6,37056,1119.2,12
4349927243,dlwodb999,LCE_SX_L7085216_00,다이닝 인덕션 쿡 주방놀이 분홍 h345a pink,3817,1129.9,36993,969.2,7
4059677203,rejoice987,W9667AD,New캐츠랑 전연령 5kg,2585,1668.9,36991,1431.0,5
4365561494,dlwodbs666,W935BF2,하모니아트 보석십자수 30x40 어린1 비즈공예 인,550,3750.9,36991,6725.6,1
4384916897,dlwodb888,W66A263,커클랜드 오가닉 설탕 4.54kg,506,7630.4,36990,7310.3,1
4348006905,dlwodb111,WD5758F,도브비누 4입 3묶음 도브 비누 뷰티바 순한 부드러,3355,1264.1,36912,1100.2,12
4376349574,rejoice444,W8D7ECE,스마토 반대탭세트 9PCS 132-1715 RY,1595,2308.5,36906,2313.9,3
3000274829,rejoice222,WB3EE95,글씨 이름 기재형 자석 홀더 ,374,10294.1,36895,9865.0,1
4294007081,tmxkql222,LCE_MX_L0659122_00,MIDEER 처음해보는 숫자퍼즐놀이 (KMD3030,6787,573.3,36871,543.3,6
4489952002,rejoice222,WFFHKLN,벽 보수 월패치 석고보드 구멍 메꾸미 NC-T 5c,2728,1276.8,36836,1350.3,6
4376384584,dlwodb888,WA0E660,백설 프락토 올리고당 1.2kg X 3개,2420,1581.4,36694,1516.3,4
4193115290,rejoice794,LCE_MX_L9550337_00,휴대용 USB 전동 에어 펌프 화이트/차량용에어펌프,7480,525.3,36692,490.5,6
4376349739,rejoice444,W8D3BFF,이디야 비니.스트 BEANIST 토피넛 라떼 30T,1540,2483.8,36677,2381.6,2
4713989478,dlwodbs333,WFIFXEW,더풀타로 에디션 타로카드 로즈골드 유니버셜 웨이트,1309,2951.1,36608,2796.6,2
3558892613,rejoice222,W5D5A36,조아스272 강력모터 충전식 전기면도기 전기 충전 ,8250,462.2,36574,443.3,10
4376342520,rejoice444,W96A645,해찬들알찬고추장 6.5kg,4851,865.4,36574,753.9,14
4376355518,dlwodb888,WBED878,루핸스1L 뿌리발근제 텃밭 토양 영양제 액체 비료,396,9628.8,36573,9235.6,1
4445332831,dlwodb999,LCE_MX_L6180806_00,스마트폰 스탠드 삼각대 라이브 개인방송 원격수업 줌,5005,734.1,36573,730.7,4
4637514577,rejoice987,WFG6LM9,이시아르 빈티지 스타일 PU가죽 카드지갑,19470,217.3,36501,187.5,35
4122073190,dlwodbs222,WC06542,원샷 LED 소주잔 야 한잔 6P,462,8359.3,36499,7900.2,1
4164262092,rejoice999,W46C652,파나소닉 리튬전지 CR1632 3V 1세트 5P 코,9493,382.6,36451,384.0,9
4223306125,tmxkql111,LCE_MX_L2322519_00,양지)명함꽂이(7호 YSB0214_600장)/명함보,8228,466.3,36401,442.4,6
4164303200,rejoice999,W1C7F56,물걸레청소포 실속형 중형 30매x10팩 30x20c,1100,3438.2,36303,3300.3,1
4489948094,rejoice666,WCFC519,유리 선반 고정 장식 볼트 브라켓 다보모음 아크릴,4345,867.7,36298,835.4,9
4357150456,dlwodb888,W97C61D,원목행거 선반 옷걸이 정리대 자취방 드레스룸 우드,3784,998.2,36259,958.2,5
4330328280,rejoice321,LCE_SX_L5406282,90도 접이식 상다리 브라켓 1+1 (피스 포함) ,748,5187.2,36176,4836.4,2
4496188022,dlwodb777,LCE_MX_L7803457_00,밥알없는 비락식혜 175ml 30캔/탕비실/전통/식,5764,652.8,36138,627.0,7
4174050770,rejoice321,LCE_MX_L0828014_00,청농 텃밭용 퇴비 발효수피 35L 밑거름용/생석회/,7040,593.2,36111,512.9,8
4305038495,dlwodb000,LCE_SX_L6907218_00,튤립 사운드북 아기 동요 세상_분홍이/학습완구/감각,1122,3435.8,36058,3213.7,2
4350016273,dlwodb999,LCE_SX_L1057702_00,피죤 건조기용시트 섬유유연제 라피에스타 40매/시트,1738,1462.6,36010,2071.9,5
3695655504,rejoice678,W9EC1F4,록타이트 혐기성 나사고정제 222 263 277 5,1045,3586.6,36007,3445.6,2
4489958443,tmxkqlwus,WF3BBB7,가방부자재 솔트레지 10mm 12mm 50개입 골드,627,5958.5,36002,5741.9,2
4376368677,dlwoddbs55,LCE_SX_L3244948_00,설거지 주방 다목적 버블 키친 아트 광 수세미 10,495,7717.2,35985,7269.7,1
4354622639,dlwodb999,LCE_MX_L5902622_00,캐드FS 케이준 샐러드 냉장 2Kg/식품/가공식품/,7227,543.0,35982,497.9,9
4713983901,dlwodbs333,WAC8A86,붙이는 롤 블라인드 차 창문 방염 암막 줄없는 스크,649,5833.6,35936,5537.1,1
4632879405,rejoice794,LCE_SX_L0494302_00,촉촉하고 부드러운 밀크로션 베이비 화이트 300ml,748,4992.0,35762,4781.0,2
4525989956,rejoice999,WFH6W9T,사금채취도구 3종 세트 사금장비 패닝접시,1683,2076.1,35761,2124.8,6
4494107193,rejoice911,LCE_MX_L7775254,64구 원터치 버튼형 냉장고 아이스트레이 얼음틀 보,7755,483.6,35755,461.1,7
3745574557,dlwodbs666,W1F85D7,펠트 달력 오늘은,110,37454.5,35744,32494.5,1
3868860785,dlwodbs666,W96FB0C,대용량 카놀라유 2.83L 식자제 식료품 가공식품 ,6457,660.4,35720,553.2,13
4438031689,dlrmsgh012,LCE_MX_L7398409_00,청양불소스(이슬 600g)/소스/불닭/액상/캡사이신,4730,385.0,35703,754.8,9
4599818350,rejoice567,W697FE5,실리콘 스텐 키친툴 세트 조리도구,1793,2291.1,35639,1987.7,3
4626500266,rejoice222,WAA8472,세븐에이트 자연스런 갈색 대용량 업소용,385,9688.3,35588,9243.6,1
4395074204,rejoice911,LCE_SX_L0488201_00,카누 에스프레소 말차 라떼 24Tx1개+워터보틀/디,1254,3287.1,35587,2837.9,3
3108309309,rejoice444,W5781BD,창문 필름 5M 썬팅지 유리 시트지 무점착 불투명 ,1518,2436.1,35572,2343.3,2
4547363956,rejoice794,LCE_MX_L0205724_00,극세사 물걸레 대걸레 가정용 스프레이 막대 밀대 걸,14344,793.3,35529,247.7,11
4221341620,tmxkql111,LCE_SX_L9090201_00,핑크풋 내가 직접 만드는 스크래치 카드/메시지카드/,1947,2012.3,35497,1823.2,4
3745611920,dlwodbs666,W767DB8,키아트 인덕션 라운드 그릴팬 고기 불판 구이 주물팬,6963,587.4,35483,509.6,9
3745023600,dlwodbs666,WB3FED7,용비누 베이킹소다 함유 400g x 24개 1BOX,9691,441.6,35432,365.6,10
4620546090,dlwodb888,WAA6DAB,페리오 이지클리닉 12p 칫솔 초극세모,7205,322.7,35354,490.7,16
