상품번호,계정,판매자코드,상품명,광고비,광고전환ROAS%,실매출,실ROAS%,클릭
4324888005,rejoice911,LCE_SX_L5866377_00,3M 포스트잇 슈퍼스티키 미팅 노트 6445-SSP,1045,0.0,142732,13658.6,1
3695546749,rejoice678,W973BEF,스텐 양식기 양식 포크 소 어린이집 아동 어린이 1,0,0,142547,0,0
4365553802,rejoice666,W973BEF,스텐 양식기 양식 포크 소 어린이집 아동 어린이 1,0,0,142547,0,0
4376341820,rejoice444,W973BEF,스텐 양식기 양식 포크 소 어린이집 아동 어린이 1,0,0,142547,0,0
4361187549,rejoice794,LCE_MX_L7944861_00,장유붓 세트/캘리그라피/동양화/한문/수묵화/겸호필/,1991,8291.3,141969,7130.5,3
4376369504,dlwodb888,WB0AEA3,유봇 가정용 스마트 로봇 다용도 진공 청소기 화이트,2310,0.0,141880,6142.0,7
4458422981,dlwoddbs55,LCE_SX_L3649629_00,고급형 8m 사다리 스텝레더 순발력 스피드 훈련/경,550,29378.2,141435,25715.5,1
4365516758,dlwodb111,WDA905E,아남330 카셋트 CD 어 블루투스 MP3 라디오 ,1485,0.0,141389,9521.1,3
4376337232,dlwodb888,WDA905E,아남330 카셋트 CD 플레이어 블루투스 MP3 라,594,0.0,141389,23802.9,1
4626131117,rejoice222,WDA905E,아남330 카셋트 CD 플레이어 블루투스 MP3 라,616,0.0,141389,22952.8,1
4060205259,rejoice666,W6FCE6B,란치에 인덕션겸용 양수 편수 전골 냄비 3종 세트,2508,6317.8,141250,5632.0,4
4671151659,rejoice666,3923599,센트룸 실버 포 맨 112정 실버 맨 112정 (5,2552,2230.8,141209,5533.3,9
4060175161,rejoice666,W553062,노루지 전지 500매 문구 미술 제도용지류,638,0.0,141018,22103.1,1
4405513110,rejoice678,WD59B00,캐논 셀피 CP1500 포토프린터 CP시리즈 전용케,0,0,140928,0,0
4060619894,rejoice678,WBC0662,건식 LED 콘램프 35W 주광색 E39 고와트 대,0,0,140915,0,0
4144693048,dlwodbs666,WBC0662,건식 LED 콘램프 35W 주광색 E39 고와트 대,495,32141.4,140915,28467.7,1
4713983293,rejoice987,WB91E27,메디안 치석 케어 미백 화이트 치약 120g 3개입,2112,7322.4,140638,6659.0,4
4496229547,dlwodb777,LCE_MX_L8446809_00,VEN 멀티 락스퐁 18.75L/바닥청소/욕실/화장,1760,9409.1,140368,7975.5,2
4615128164,dlwodb999,LCE_SX_L8073040,홈스타 락스와 세제 500ml 3X 폼스프레이/세척,154,102402.6,140350,91136.4,1
4059547456,rejoice987,WC6049D,쪼꼬미친구들 보석십자수 키링 ver2(4개),0,0,140006,0,0
4365552586,rejoice999,WC6049D,쪼친구들 보석십자수 ver2(4개) 비즈공예 만들기,198,0.0,140006,70710.1,1
4183012486,dlrmsgh012,LCE_MX_L6493613_00,f04 탑브라이트 러닝박스 도형실꿰기/소근육발달/구,2321,0.0,139629,6015.9,3
4376791650,dlwoddbs55,LCE_SX_L7908608_00,(블루래빗) 말하는부엉이영어 카드/낱말/교육/교구/,0,0,139441,0,0
4386091885,tmxkql111,LCE_SX_L7908608_00,(블루래빗) 말하는부엉이영어 카드/한글/공부/그림/,0,0,139441,0,0
4525942554,dlwodb888,WEBE235,여성 여름 반팔 라운드 티셔츠 U넥 기본 무지 슬림,396,24929.3,139294,35175.3,4
4060555608,dlwodb777,WC53FE1,크리넥스 울트라클린 3겹화장지 30롤,0,0,139230,0,0
4165016256,rejoice999,WC53FE1,크리넥스 울트라클린 3겹화장지 30롤,462,0.0,139230,30136.4,1
4365554212,rejoice666,WC53FE1,크리넥스 울트라클린 3겹화장지 30롤 화장지 휴지 ,1881,0.0,139230,7401.9,3
4376349693,dlwodb888,WC53FE1,크리넥스 울트라클린 3겹화장지 30롤,990,0.0,139230,14063.6,2
4620550371,rejoice222,WC53FE1,크리넥스 두루마리휴지 울트라클린 화장지 3겹 30롤,825,9263.0,139230,16876.4,3
4384926391,dlwodb888,WFGB0VI,강아지 인형 파우치 필통 (5개),660,23672.7,139028,21064.8,1
3804097787,rejoice222,W728167,청화백자 당초 개완 개합 다기세트 다도 다기세트 중,638,0.0,138763,21749.7,1
3512748679,rejoice678,W937B97,HDMI UTP 리피터 송수신기 영상 음성 신호 거,1265,0.0,137697,10885.1,2
4365530890,rejoice567,WC019F3,효연 자양 진 스킨케어 2종 세트 -O 화장품 기초,2178,0.0,137551,6315.5,6
3841788807,rejoice567,W0DA0F7,스테인레스 케이크 베이킹 돌림판 스텐돌림판 케익돌림,0,0,137332,0,0
4365507500,dlwodb888,W0DA0F7,스테인레스 케이크 베이킹 돌림판 스텐돌림판 케익돌림,638,0.0,137332,21525.4,1
4059361066,rejoice999,WCBE9D9,B1 펜톡쿨 저온용 필라멘트 5M 12색,550,0.0,137078,24923.3,1
4376343904,dlwodb888,WCBE9D9,B1 펜톡쿨 저온용 필라멘트 5M 12색,198,0.0,137078,69231.3,1
4405495466,rejoice666,WA8CF7F,스마토 공구세트 SM-TS139(139PCS),1793,8547.1,136727,7625.6,4
4319456015,rejoice911,LCE_SX_L8191226_00,(블루택) 블루 45g x 3개 고무틈새메꾸미 보수,0,0,136580,0,0
4435260133,dlwodb999,LCE_SX_L8191226_00,(블루택) 블루 45g x 3개 고무틈새메꾸미 보수,1177,13175.0,136580,11604.1,2
3869141003,dlwodbs666,WA1BD6B,파종기 씨앗이식 모종심기 비료 주입기 한손 양손 파,1584,0.0,136330,8606.7,3
4365578652,dlwodbs666,WA1BD6B,파종기 씨앗이식 모종심기 비료 주입기 한손 양손 모,440,0.0,136330,30984.1,1
4376384365,dlwodb888,WA1BD6B,파종기 씨앗이식 모종심기 비료 주입기 한손 양손,2618,0.0,136330,5207.4,5
4612446264,rejoice987,WA1BD6B,파종기 씨앗이식 모종심기 비료 주입기 한손 양손,2563,0.0,136330,5319.2,4
4438042881,rejoice321,LCE_SX_L7667149_00,국산 식도보다 강한 스텐낫 면도낫/농업/갈고리/기구,539,4469.4,136226,25273.8,1
4299061653,dlwodb000,LCE_MX_L8714299_00,오토스-혁신적인 구조설계 안전보안경 B-810ASF,2101,7484.1,136168,6481.1,2
4369120870,dlwodb111,WE31C7A,꾼스 귀여운 인테리어 책고정 북엔드 책지지대 책꽂이,902,0.0,136164,15095.8,2
3745879348,dlwodbs666,W96C576,아이에이치 티타늄 5중코팅 인덕션 후라이팬 32 궁,1419,0.0,135740,9565.9,3
4060362202,dlwodb777,W96C576,아이에이치 티타늄 5중코팅 인덕션 후라이팬 32,825,19110.3,135740,16453.3,2
4306776189,dlwodbs222,W96C576,아이에이치 티타늄 5중코팅 인덕션 후라이팬 32,0,0,135740,0,0
4328253741,rejoice987,W96C576,아이에이치 티타늄 5중코팅 인덕션 후라이팬 32 궁,0,0,135740,0,0
4144760350,rejoice678,W4B4D92,스파이더맨 에버그린 코스튬 할로윈 파티복 코스프레,1463,0.0,135692,9274.9,2
4376659645,dlwoddbs55,LCE_MX_L1082467,통통마루 컬러 EVA 만능 실내화/단색실내화/학생실,1001,0.0,135576,13544.1,1
2786152076,rejoice666,W90A9B9,영진 안전대 추락 방지 안전벨트 산업 안전그네 고리,2519,6579.6,135078,5362.4,4
4376331779,dlwodb888,WF6AB11,타야쓰 담라 어쏘티드 캔디 2kg 대용량사탕 학교,1254,2269.5,133990,10685.0,2
4612398219,rejoice666,WF6AB11,타야쓰 담라 어쏘티드 캔디 2kg 대용량사탕 학교,1771,2565.8,133990,7565.8,3
4171746156,rejoice234,LCE_SX_L3240164,라지볼용 네오 파워카본44 탁구용품 탁구라켓/입문용,495,0.0,133351,26939.6,1
4376904761,dlwoddbs55,LCE_SX_L3422216,(국내생산) 베이직 재활용 분리수거함 팝업도어 45,0,0,132615,0,0
4201950664,rejoice794,LCE_SX_L1898179_00,시장젤리 오렌지 젤리 2.5kg 개별포장 대용량/까,517,28943.9,131506,25436.4,1
3804214228,rejoice666,WD61E5E,아이코닉스 크롱 뿡뿡 응가놀이 092042 감각발달,231,0.0,131500,56926.4,1
4165108165,rejoice999,WD61E5E,아이코닉스 크롱 뿡뿡 응가놀이 092042,0,0,131500,0,0
4626131154,rejoice222,WD61E5E,아이코닉스 크롱 뿡뿡 응가놀이 092042 감각발달,1925,7520.0,131500,6831.2,4
4466634160,dlwoddbs55,LCE_SX_L9695379_04,(32인치(720x420)) BozaBoza Cli,0,0,131478,0,0
4145032056,dlwodb111,W94794F,퀸마루 노터치 스프레이 밀대 물걸레청소기,1441,10187.4,130816,9078.1,3
4376344097,rejoice444,W94794F,퀸마루 노터치 스프레이 밀대 물걸레청소기,1661,0.0,130816,7875.7,4
4060046440,dlwodb777,W74E6B5,옥시크린 액체형 1.4L 세탁 액상 빨래 세제,726,21090.9,130216,17936.1,2
4496089386,dlwodb777,LCE_SX_L6377429_00,칫솔 꽂이 케이스 수납함 거치대 면도기 치약 사각형,1023,14146.6,129544,12663.1,2
4365532259,dlwodb111,WA016A8,PE로프 8mm 안전 산업용 안전망 그물망 녹색 주,638,0.0,129536,20303.4,1
4376385621,dlwodb888,WA016A8,PE로프 8mm 안전 산업용 안전망 그물망 녹색 주,319,0.0,129536,40606.9,1
4494688557,rejoice567,W6A7D47,다모아연필세트(100자루세트),0,0,129470,0,0
3690143327,rejoice666,WA0295A,슈퍼액트 분말세제 일반드럼겸용 세제 10kg 2개입,1155,0.0,129377,11201.5,3
3692452411,rejoice567,WA0295A,슈퍼액트 분말세제 일반드럼겸용 세제 10kg 2개입,0,0,129377,0,0
3695553757,rejoice678,WA0295A,슈퍼액트 분말세제 일반드럼겸용 세제 10kg 2개입,0,0,129377,0,0
4365547759,rejoice999,WF66B0F,철제 타공판 페그보드 화이트(대)_BD803_037,1804,0.0,128738,7136.3,3
4376331816,dlwodb888,WF66B0F,철제 타공판 페그보드 화이트(대)_BD803_037,1298,0.0,128738,9918.2,2
4059519901,tmxkqlwus,WB863F9,코로숨밴드 120매 입벌림방지 테이프,451,0.0,128295,28446.8,1
4376362923,dlwodb888,WB863F9,코로숨밴드 120매 입벌림방지 테이프,385,0.0,128295,33323.4,1
4626132449,rejoice222,WB863F9,코로숨밴드 120매 입벌림방지 테이프 구강호흡 목건,440,6859.1,128295,29158.0,1
4626498148,rejoice222,WB863F9,코로숨밴드 120매 입벌림방지 테이프,165,0.0,128295,77754.5,1
4713993597,rejoice794,WD4F657,뮤패드 K10 플러스 범용 회전 케이스 포유디지탈 ,99,0.0,128143,129437.4,1
3841724314,rejoice567,WAE30C6,악셀파스 방수몰탈 5kg 셀프방수 바르는 방수시멘트,0,0,127933,0,0
4058639448,rejoice444,WAE30C6,악셀파스 방수몰탈 5kg 셀프방수 바르는 방수시멘트,495,0.0,127933,25845.1,1
4059535310,tmxkqlwus,WAE30C6,악셀파스 방수몰탈 5kg 셀프방수 바르는 방수시멘트,539,0.0,127933,23735.3,1
4365520183,rejoice666,WAE30C6,악셀파스 방수몰탈 5kg 셀프방수 바르는 방수시멘트,0,0,127933,0,0
4376371208,dlwodb888,WAE30C6,악셀파스 방수몰탈 5kg 셀프방수 바르는 방수시멘트,451,0.0,127933,28366.5,1
4671041751,rejoice666,3903723,크리넥스 종이보다 가벼운 에어 마스크 대형 초경량,660,0.0,127884,19376.4,2
3866748899,dlwodb777,W8B467C,O형고무 샤시 고무패킹 방충망교체 모기장설치 부자재,660,0.0,127862,19373.0,1
3868994121,dlwodbs666,W8B467C,O형고무 샤시 고무패킹 방충망교체 모기장설치 부자재,1903,3424.1,127862,6719.0,3
3877339656,dlwodbs666,W8B467C,O형고무 샤시 고무패킹 방충망교체 모기장설치 부자재,539,0.0,127862,23722.1,1
4376351352,rejoice444,W8B467C,O형고무 샤시 고무패킹 방충망교체 모기장설치 부자재,1089,0.0,127862,11741.2,2
4612445328,rejoice987,W8B467C,O형고무 샤시 고무패킹 방충망교체 모기장설치 부자재,1210,0.0,127862,10567.1,2
4620544269,dlwodb888,W8B467C,O형고무 샤시 고무패킹 방충망교체 모기장설치 부자재,2288,0.0,127862,5588.4,4
4402772154,rejoice999,WFFKOAS,색소폰 침수건 3종세트 내부청소 기타 피아노 악기,0,0,126110,0,0
4612405463,dlwodb111,WFFKOAS,색소폰 침수건 3종세트 내부청소 기타 피아노 악기,495,0.0,126110,25476.8,1
4620547628,rejoice222,WFFKOAS,색소폰 침수건 3종세트 내부청소 기타 피아노 악기,781,0.0,126110,16147.2,2
4463454362,rejoice666,W6DB967,USB 포트 먼지마개 DUST 커버 실리콘 100개,1606,0.0,125840,7835.6,3
4376353526,rejoice444,W865E39,한일전기 욕실용 천장용환풍기 EK-160NST,2926,4802.5,125552,4290.9,5
4060200066,rejoice666,W5C7177,방화문 방문 현관문 철문 도어락 현관정 원형 손잡이,660,0.0,125365,18994.7,1
4599832044,rejoice567,WACFED9,크레토스 국산 프라즈마 팁 전극세트 P-80(1.5,0,0,125046,0,0
4612434414,rejoice999,W1ACB26,장죽수세미 파란수세미 직사각수세미 10P,484,0.0,124990,25824.4,1
4620554057,rejoice222,W1ACB26,장죽수세미 파란수세미 직사각수세미 10P,1320,0.0,124990,9468.9,2
4165159851,rejoice999,W7ED72C,불스원 스프레이 체인 자동차 타이어 스노우 체인,946,0.0,124976,13211.0,2
4256903845,dlwodbs666,W7ED72C,불스원 스프레이 체인 자동차 타이어 스노우 체인,385,0.0,124976,32461.3,1
4376356273,rejoice444,W7ED72C,불스원 스프레이 체인 자동차 타이어 스노우 체인,880,9480.7,124976,14201.8,2
4599811848,rejoice987,WAD50F2,레인보우 캐슬 파티 공주의 성 블럭 조립 15,2090,6724.4,124369,5950.7,4
4324896098,rejoice911,LCE_SX_L1791279_13,(옐로우 | 150cm (원형))마카롱 투톤 믹스 ,858,0.0,124165,14471.4,2
4338870792,dlwodbs222,WC82D27,커피 저울 CS-5010 화이트 0.1g~1kg 카,1529,4576.8,123134,8053.2,3
4402782263,tmxkqlwus,WD44AD2,스마트파닉스 1~5 SB / WB 3rd (3에디션,1122,12541.0,123003,10962.8,3
4405493071,rejoice666,WD44AD2,스마트파닉스 1~5 SB / WB 3rd (3에디션,319,0.0,123003,38558.9,1
4405499268,rejoice222,W8536B9,여아 뉴 백설공주3 드레스,2453,0.0,122880,5009.4,3
4058879699,rejoice444,WA073BB,드릴머신 밀링바이스 탁상드릴 공구 작업대 이동대,539,25328.4,122172,22666.4,1
4626134186,rejoice222,WA073BB,드릴머신 밀링바이스 탁상드릴 공구 작업대 이동대 이,121,0.0,122172,100968.6,1
4376343646,rejoice444,W950B06,백제 우리쌀 즉석 떡국 163g X 16ea,2112,0.0,121912,5772.3,7
4626503422,rejoice222,W950B06,백제 우리쌀 즉석 떡국 163g X 16ea,242,0.0,121912,50376.9,1
3692763362,rejoice567,WAC8534,건조 가려운 피부 보습 진정효과 저자극 아토 로션 ,1089,0.0,121848,11189.0,3
3695772650,rejoice678,WAC8534,건조 가려운 피부 보습 진정효과 저자극 아토 로션 ,990,6008.1,121848,12307.9,2
4165213296,rejoice999,WAC8534,건조 가려운 피부 보습 진정효과 저자극 아토 로션,968,0.0,121848,12587.6,2
4365554331,tmxkqlwus,WAC8534,건조 가려운 피부 보습 진정효과 저자극 아토 로션 ,1056,6890.2,121848,11538.6,3
4060687851,dlwodb777,WBF030A,멸균 긴면봉 소독 개별포장 15cm 병원용 의료 1,693,0.0,121840,17581.5,2
4348007177,rejoice987,WBF030A,긴면봉 개별포장 15cm 병원용 의료 100개 면봉,385,0.0,121840,31646.8,1
4376355575,dlwodb888,WBF030A,멸균 긴면봉 소독 개별포장 15cm 병원용 의료 1,957,0.0,121840,12731.5,2
3745546806,dlwodbs666,W3B2A59,한식 도자기 그릇 고백자 2인 식기세트 11p 식당,1639,0.0,121547,7415.9,3
4058643151,rejoice567,W3B2A59,한식 도자기 그릇 고백자 2인 식기세트 11p,0,0,121547,0,0
4481158425,rejoice321,LCE_SX_L6274462_00,책상 서랍장 잠금장치 키뭉치 정면/포인트철물/GEM,1694,8270.4,121480,7171.2,3
4372977479,dlrmsgh012,LCE_SX_L6074106,더허브스토리 마사지솔트 500g 라벤더 페퍼민트 로,2079,6466.6,121330,5836.0,4
4340004729,dlwodbs444,LCE_SX_L5986528_00,3M 대형 클린컷 테이프 클리너 필름 리필 2롤/애,506,27302.4,120490,23812.3,1
4060101804,dlwodb111,WB9B4F8,CC308 불법촬영 탐지기 카메라 탐지,1100,11629.1,120137,10921.5,4
4365561624,dlwodbs222,WD116D3,그리너리 장모 잔디러그 150x200 대자리 카페트,1188,0.0,119771,10081.7,2
4599837082,dlwodb111,WD116D3,그리너리 장모 잔디러그 150x200,2893,0.0,119771,4140.0,6
4626131197,rejoice222,WD116D3,그리너리 장모 잔디러그 150x200 대자리 카페트,1155,0.0,119771,10369.8,3
4385874902,rejoice794,LCE_SX_L1483663_00,해피홈 파워캡슐 세제 트리플 로즈 32개입 겸용/세,847,15856.0,119425,14099.8,2
3558912783,rejoice222,WB226DD,키친아트2534 멀티 전기쿠커 전기찜기 3단분리세척,1562,8146.0,119188,7630.5,3
4142534051,rejoice567,WB226DD,키친아트2534 멀티 전기쿠커 전기찜기 3단분리세척,0,0,119188,0,0
4144552615,dlwodbs666,WB226DD,키친아트2534 멀티 전기쿠커 전기찜기 3단분리세척,1144,0.0,119188,10418.5,2
4165007966,rejoice999,WB226DD,키친아트2534 멀티 전기쿠커 전기찜기 3단분리세척,0,0,119188,0,0
3745629077,dlwodbs666,WAF1366,쿨샵 남성 화장품 헤라 옴므 에센스 안티 에이징스킨,1562,0.0,118866,7609.9,4
4055965662,dlwodb111,WAF1366,쿨샵 남성 화장품 헤라 옴므 에센스 안티 에이징스킨,1199,0.0,118866,9913.8,3
4060477375,dlwodbs222,WAF1366,쿨샵 남성 화장품 헤라 옴므 에센스 안티 에이징스킨,814,0.0,118866,14602.7,3
4165018180,rejoice999,WAF1366,쿨샵 남성 화장품 헤라 옴므 에센스 안티 에이징스킨,2541,0.0,118866,4677.9,6
4376369907,dlwodb888,WAF1366,쿨샵 남성 화장품 헤라 옴므 에센스 안티 에이징스킨,649,0.0,118866,18315.3,3
4599825508,rejoice567,WAF1366,쿨샵 남성 화장품 헤라 옴므 에센스 안티 에이징스킨,957,0.0,118866,12420.7,3
4620549360,dlwodb888,WAF1366,쿨샵 남성 화장품 헤라 옴므 에센스 안티 에이징스킨,649,0.0,118866,18315.3,3
4060102761,tmxkqlwus,WB1B2D6,하얀손 세이프핸즈 다용도 고무장갑 소 대 10입,550,11712.7,118688,21579.6,1
4365520409,rejoice222,WB1B2D6,하얀손 세이프핸즈 다용도 고무장갑 소 대 10입 주,0,0,118688,0,0
4365527083,rejoice666,WC68797,투톤 엠보 러그 크림 200x250 카페트 원형 홈,440,30072.7,118518,26935.9,1
4376348355,dlwodb888,WC68797,투톤 엠보 러그 크림 200x250,99,0.0,118518,119715.2,1
4626495963,rejoice222,WC68797,투톤 엠보 러그 크림 200x250,1012,0.0,118518,11711.3,3
4328278699,rejoice222,W9A0710,원형 극세사 방석 소파 쿠션 학생,1276,10395.0,118496,9286.5,2
4402786837,rejoice567,W390C86,민들레 쌀독 쌀항아리 쌀통 20kg,0,0,118405,0,0
4599811166,rejoice987,W390C86,민들레 쌀독 쌀항아리 쌀통 20kg,638,0.0,118405,18558.8,1
4405493344,rejoice666,WFFTKT6,아에르 1급 방진마스크 KA201V 10매입,2409,5382.3,118292,4910.4,6
4202190174,rejoice321,LCE_SX_L2659440_00,MSCT_(반바오) 펫샵 BO6112/키즈게임/어린,990,13547.5,118144,11933.7,2
4242551205,dlwodbs444,LCE_SX_L4816379_00,벌집무늬 반사 테이프 사선 25mm x 50M 황흑,330,40272.7,117803,35697.9,1
2936676467,rejoice222,WA5277B,수업용 대형 자석 기계식 타이머 공부 베이킹 다용도,660,0.0,117312,17774.5,1
3421327074,rejoice987,WA5277B,수업용 대형 자석 기계식 타이머 공부 베이킹 ,0,0,117312,0,0
4328262086,rejoice678,WA5277B,수업용 대형 자석 기계식 타이머 공부 베이킹 다용도,550,0.0,117312,21329.5,1
4369806385,dlwodbs222,WA5277B,수업용 대형 자석 기계식 타이머 공부 베이킹,0,0,117312,0,0
4369938452,rejoice567,WA5277B,수업용 대형 자석 기계식 타이머 공부 베이킹,0,0,117312,0,0
4612397910,rejoice666,WA5277B,수업용 대형 자석 기계식 타이머 공부 베이킹,1320,0.0,117312,8887.3,2
4713990383,rejoice794,WCC3660,매끄럽게 윤기를 부여해주는 립스틱 105 로맨틱핑크,99,0.0,117250,118434.3,1
4376560878,dlwoddbs55,LCE_SX_L1732857_00,뉴 뽀글뽀글 라벤더 배쓰밤 만들기(5개 세트)/입욕,2145,6037.3,116834,5446.8,5
4376388818,dlwodb888,W9D170E,(레드박스)구슬굴리기 마블런(150P) (612R2,836,15529.9,116352,13917.7,4
3841762845,rejoice567,WAC5E23,신신 스프레이 에어파스EX 220mlx10개 물파스,0,0,116316,0,0
4059447898,rejoice999,WAC5E23,신신 스프레이 에어파스EX 220mlx10개,2178,0.0,116316,5340.5,2
4059515942,tmxkqlwus,WAC5E23,신신 스프레이 에어파스EX 220mlx10개,1925,0.0,116316,6042.4,3
4060460380,dlwodbs222,WAC5E23,신신 스프레이 에어파스EX 220mlx10개,495,0.0,116316,23498.2,1
4245234252,rejoice987,WAC5E23,신신 스프레이 에어파스EX 220mlx10개,0,0,116316,0,0
4365544058,rejoice666,WAC5E23,신신 스프레이 에어파스EX 220mlx10개 물파스,0,0,116316,0,0
4164318697,rejoice999,W71DF28,고양이사료 뉴 캐츠랑 어덜트 8kg,1375,6220.4,115794,8421.4,3
4599819136,dlwodb111,W71DF28,고양이사료 뉴 캐츠랑 어덜트 8kg,990,5899.0,115794,11696.4,2
4365560379,dlwodb111,WC90273,SL-T2275DW 프린터적용 검정+칼라 4색 호환,495,0.0,115702,23374.1,1
4060042397,tmxkqlwus,W8D32D0,크루거3000 핸디형 겸용 스텐드 자동 반죽기,2233,5524.9,115666,5179.8,4
4165016679,rejoice999,W8D32D0,크루거3000 핸디형 겸용 스텐드 자동 반죽기,506,0.0,115666,22858.9,1
3692225718,rejoice567,WA38B4E,키폰용배터리 EM24070 24V 7AH 연 납 축,0,0,115418,0,0
3695387307,rejoice678,WA38B4E,키폰용배터리 EM24070 24V 7AH 연 납 축,0,0,115418,0,0
4626134082,rejoice222,WA38B4E,키폰용배터리 EM24070 (24V 7AH) 연(납,1276,0.0,115418,9045.3,2
4324413390,rejoice911,LCE_SX_L6178570_00,EFM 아이피타임 스위칭 허브(H7005A 후속모델,297,41969.7,115400,38855.2,1
2936321879,rejoice222,W89DAE6,신일 40D 무선 세라믹열판 파워스팀 다리미 스팀다,528,0.0,115041,21788.1,1
4365541323,rejoice666,W89DAE6,신일40D 무선 세라믹열판 파워스팀 다리미 스팀다리,1694,0.0,115041,6791.1,3
4166207442,rejoice999,WC64C8D,조립식 미니 철제 원형 사이드테이블 빈티지 거실협탁,649,0.0,114986,17717.4,1
4058915075,rejoice444,W8BD985,나사 피스 논프라피스 길이선택,451,0.0,114869,25469.8,1
4182583219,dlrmsgh012,LCE_SX_L6469845_02,(티오피 심플리 스무스 라떼 240mlx20펫x2박,99,0.0,114804,115963.6,1
2936662277,rejoice222,W10F592,에그톡 12 컬러 (피카소) 물감 놀이 크레용 ,0,0,114190,0,0
3745823957,dlwodbs666,W10F592,에그톡 12컬러 피카소 물감놀이 크레 용 파스,1100,0.0,114190,10380.9,2
4144507503,dlwodbs666,W10F592,에그톡 12컬러 (피카소) 물감놀이,0,0,114190,0,0
4164286226,rejoice999,W10F592,에그톡 12컬러 피카소 물감놀이,803,0.0,114190,14220.4,1
4357143025,dlwodb888,W10F592,에그톡 12컬러 (피카소) 물감놀이,0,0,114190,0,0
4615128028,dlwodb999,LCE_SX_L9011876_00,비트제로 드럼용3L/진드기/침투세탁/비트/액츠세제/,660,19227.3,114190,17301.5,1
4376558142,dlwoddbs55,LCE_SX_L6129024_00,치간칫솔 이쑤시개 부드러운 이수시개 요지 2000개,0,0,114033,0,0
4165175966,rejoice999,WAD0181,무선 블루투스 헤드폰 FM라디오 스테 유선 헤드셋,1320,9198.5,113892,8628.2,2
3691972602,rejoice567,WBF1159,젓가락정리기 고르나라 주방용품 학교용품 급식용품 세,0,0,113744,0,0
3695168465,rejoice678,WBF1159,젓가락정리기 고르나라 주방용품 학교용품 급식용품 세,0,0,113744,0,0
4059718310,rejoice444,WBF1159,젓가락정리기 고르나라,0,0,113744,0,0
4165044084,rejoice999,WBF1159,젓가락정리기 고르나라,0,0,113744,0,0
4376355242,dlwodb888,WBF1159,젓가락정리기(고르나라),1056,0.0,113744,10771.2,2
4369716701,rejoice999,WB802BD,포지타노레몬캔디 레몬맛사탕 입덧사탕 3개,660,3816.7,112515,17047.7,1
4376363250,dlwodb888,WB802BD,포지타노레몬캔디 레몬맛사탕 입덧사탕 3개,1925,0.0,112515,5844.9,3
4612446215,rejoice987,WB802BD,포지타노레몬캔디 레몬맛사탕 신맛사탕 3개,638,0.0,112515,17635.6,2
4626132486,rejoice222,WB802BD,포지타노레몬캔디 레몬맛사탕 신맛사탕 3개 사탕 레몬,1265,0.0,112515,8894.5,3
4343725890,rejoice794,LCE_SX_L5004016_00,동화-CO2토치 가스디피샤 부품 350A 10 (B,0,0,112226,0,0
4489967363,rejoice987,W7B02CA,레자방수시트 95x140cm/회색 병원 반시트 커버,0,0,111815,0,0
4182583158,dlrmsgh012,LCE_SX_L6469845_01,(티오피 심플리 스무스 스위트아메리카노 240mlx,2068,6292.1,111804,5406.4,6
4525937997,dlwodbs666,WE161FB,베베숲 트러스트 캡형 물티슈 80매 x10개입,2420,1534.7,111714,4616.3,6
4213491545,tmxkql111,LCE_SX_L2229389_03,(믹스mix(100p)) 듀플로 호환 기본블럭 내맘,990,0.0,111344,11246.9,2
3421257457,rejoice987,W9B7A73,캐릭터 패션 구체관절 인형 미미 한복 랜덤1종 ,594,22781.1,110220,18555.6,2
4369067732,rejoice999,WA3FCA4,자석공구걸이 거치대 막대 650MM 마그네틱 툴홀더,495,0.0,110029,22228.1,1
4060084480,dlwodb777,WA86F66,소프트 스판 쇼파 소파 커버 패드 카우치 3인용,1155,0.0,109889,9514.2,2
4165139924,rejoice999,WA86F66,소프트 스판 쇼파 소파 커버 패드 카우치 3인용,1925,0.0,109889,5708.5,3
4357152590,dlwodb888,WA86F66,소프트 스판 쇼파 소파 커버 패드 카우치 3인용,2563,1479.1,109889,4287.5,4
3692201487,rejoice567,WA5F764,파비스 블랙폴리 N 코팅 안전 절연장갑 x 10켤레,0,0,109575,0,0
3108013962,rejoice444,W021922,오딧세이 로맨틱 스킨 리파 이너 130ml 남성 화,770,0.0,109565,14229.2,2
3421327306,rejoice987,W021922,오딧세이 로맨틱 스킨 리파 이너 130ml ,715,6026.6,109565,15323.8,2
3745802272,dlwodbs666,W021922,오딧세이 로맨틱 스킨 리파이너130ml 남성화장품 ,2552,0.0,109565,4293.3,6
4365563811,dlwodbs666,W021922,오딧세이 로맨틱 스킨 리파이너130ml 남성화장품 ,715,0.0,109565,15323.8,2
4620552519,dlwodb888,W021922,오딧세이 로맨틱 스킨 리파이너130ml,2805,1467.4,109565,3906.1,5
4343728006,tmxkql111,LCE_SX_L4319277_00,퓨리2단형 헤파강화2개 AS301DRPA 공기청정기,0,0,109391,0,0
4401472294,dlwodb999,LCE_SX_L9578296_00,3M 포스트잇 노트 656 20A 대용량팩 51X7,0,0,109277,0,0
4171818624,rejoice234,LCE_SX_L6005227_00,카누 미니 디카페인 아메리카노 50T (45g)/카,0,0,108488,0,0
4361126614,rejoice794,LCE_SX_L6005227_00,카누 미니 디카페인 아메리카노 50T (45g)/골,0,0,108488,0,0
